replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	egb	epb	esurf	vdwaals	pb_tot	gb_tot
5	8.0	-604.6161	16.0925	35.5715	19.5817	18.2863	4.2586	0.0	432.8914	-240.1228	-238.4405	0.0	-4.8813	-321.25590000000005	-327.19680000000005
5	9.0	-603.3376	15.1829	36.3061	13.1257	21.9267	4.3297	0.0	433.4595	-245.6709	-242.7182	0.0	-6.8612	-328.58639999999997	-335.86879999999996
5	10.0	-609.6013	17.499	34.349	12.6505	16.8193	4.2837	0.0	447.5503	-244.8349	-243.7025	0.0	-5.2464	-325.3984	-330.8145
5	11.0	-616.1229	15.7585	36.6481	13.0214	19.692	4.2448	0.0	459.9703	-251.6745	-248.9961	0.0	-7.5817	-323.3656	-330.2887999999999
5	12.0	-612.4273	17.3146	34.4015	10.5706	18.0668	4.2364	0.0	463.9007	-255.2511	-252.4946	0.0	-7.7394	-324.17069999999995	-331.1636
5	13.0	-609.0413	16.3721	31.6511	12.2493	19.2525	4.2539	0.0	438.88	-240.1597	-238.7692	0.0	-6.4741	-331.6257	-337.27009999999996
5	14.0	-606.7731	17.0348	30.4884	18.189	17.5794	4.2004	0.0	438.2213	-239.6191	-238.9968	0.0	-6.5844	-326.64099999999996	-331.4636999999999
5	15.0	-617.0759	19.7657	31.3797	11.8382	17.3868	4.2511	0.0	452.7467	-246.0529	-245.0755	0.0	-6.8013	-331.5845000000001	-336.81300000000005
5	16.0	-602.673	17.9449	33.279	14.9414	17.5406	4.1997	0.0	449.9892	-253.0262	-250.6645	0.0	-6.6266	-322.06930000000006	-328.63070000000005
5	17.0	-600.1259	17.3928	41.3432	12.3328	15.4077	4.1797	0.0	421.2633	-232.3789	-230.3508	0.0	-6.5288	-325.08599999999996	-331.2938
5	18.0	-600.5768	16.1912	24.0638	15.5473	17.7311	4.285	0.0	429.3089	-236.6357	-234.9329	0.0	-6.3517	-334.73410000000007	-340.7219000000001
5	19.0	-606.2365	16.4425	41.2308	14.1614	20.8187	4.2402	0.0	431.3757	-237.8791	-236.0115	0.0	-5.8639	-319.8426	-325.9504
5	20.0	-596.7954	15.8019	36.3008	9.7899	17.9063	4.2978	0.0	428.0907	-242.4313	-240.2186	0.0	-4.9894	-329.816	-336.3264999999999
5	21.0	-607.7557	15.1483	36.25	16.8355	21.2873	4.3083	0.0	444.0102	-247.4059	-245.4862	0.0	-5.4209	-320.8232000000001	-327.05120000000005
5	22.0	-606.3158	16.0573	37.0567	8.9591	18.5493	4.2551	0.0	435.2116	-243.1744	-241.7202	0.0	-6.0495	-333.99639999999994	-339.70569999999987
5	23.0	-609.8573	18.2608	31.3579	14.5686	20.0125	4.2329	0.0	440.9434	-243.9755	-242.1962	0.0	-5.6722	-328.3495999999999	-334.3618
5	24.0	-609.0025	16.9692	32.9098	12.292	16.0608	4.2991	0.0	450.5848	-252.601	-251.6463	0.0	-5.2469	-332.78000000000003	-338.03380000000004
5	25.0	-604.8731	17.3767	42.6607	15.5017	20.0801	4.2626	0.0	442.1914	-248.7546	-247.2228	0.0	-7.2215	-317.2442	-323.0386
5	26.0	-612.1342	20.1806	33.3016	11.3452	13.9825	4.2323	0.0	448.2553	-244.9977	-243.9489	0.0	-4.9851	-329.7706999999999	-335.05179999999996
5	27.0	-604.8135	15.6647	28.7611	8.9839	23.9954	4.1544	0.0	445.8338	-245.9872	-243.8086	0.0	-8.0034	-329.2321999999999	-335.5651999999999
5	28.0	-615.0027	16.7508	39.0571	11.157	16.5651	4.3432	0.0	455.3513	-248.9436	-247.5095	0.0	-6.171	-325.45869999999996	-331.236
5	29.0	-602.0436	14.9788	26.1405	12.3488	16.9689	4.2216	0.0	442.3041	-244.1064	-242.3297	0.0	-6.7678	-334.17840000000007	-340.1767
5	30.0	-614.4958	15.6657	31.2767	16.5586	18.9387	4.2682	0.0	444.8054	-240.7714	-238.9759	0.0	-6.8529	-328.81129999999996	-334.87500000000006
5	31.0	-613.1858	17.0939	34.3342	8.4494	20.9157	4.3053	0.0	452.9718	-247.7128	-246.777	0.0	-5.7875	-327.68000000000006	-332.9211
5	32.0	-604.01	16.3403	36.2713	14.2855	16.1331	4.3159	0.0	435.8159	-242.5954	-239.6159	0.0	-7.0518	-327.5157000000001	-334.81110000000007
5	33.0	-610.22	18.0091	27.2815	10.4855	22.3002	4.1681	0.0	440.6685	-240.6281	-238.9754	0.0	-7.0088	-333.29130000000004	-339.11209999999994
5	34.0	-617.3567	16.0776	39.8331	11.9151	16.357	4.1035	0.0	445.5491	-239.5938	-237.1327	0.0	-8.3425	-328.9965	-335.5611
5	35.0	-613.8681	16.3269	32.4788	11.3189	15.5825	3.4998	0.0	451.2707	-242.6815	-240.0178	0.0	-13.4777	-336.8860000000001	-343.0495000000001
5	36.0	-613.9219	17.4948	33.4656	15.9681	16.7619	3.8659	0.0	449.3871	-245.1706	-242.788	0.0	-9.3895	-329.156	-335.4045
5	37.0	-606.3394	19.1748	33.8344	17.3707	23.1323	4.1447	0.0	435.7286	-237.0332	-235.4179	0.0	-7.674	-316.0458	-321.8058
5	38.0	-613.6829	18.4436	34.7097	8.7535	17.5241	4.0112	0.0	454.7756	-246.2478	-245.3413	0.0	-8.4512	-329.2577	-334.1754000000001
5	39.0	-610.0564	14.7999	25.9988	13.8222	21.2107	4.125	0.0	448.4474	-242.6786	-240.4821	0.0	-7.8952	-330.02970000000005	-336.35120000000006
5	40.0	-602.9233	16.7904	27.9838	9.7774	17.7696	4.2832	0.0	446.5933	-245.8504	-244.5531	0.0	-6.1692	-330.44790000000006	-336.02840000000003
6	1.0	-598.3589	16.6411	30.8744	10.4788	22.9543	4.2685	0.0	426.2203	-236.0392	-234.3861	0.0	-5.3128	-326.62039999999985	-332.5419999999999
6	2.0	-608.8039	18.1353	33.6574	12.3339	21.141	4.2984	0.0	436.691	-240.122	-238.7974	0.0	-6.3787	-327.72299999999996	-333.346
6	3.0	-601.908	15.8268	31.721	11.7129	17.9713	4.2488	0.0	436.0677	-242.2114	-240.6535	0.0	-6.9883	-332.00129999999996	-337.808
6	4.0	-609.2335	17.5773	27.555	14.2057	17.3608	4.3127	0.0	452.6872	-248.6418	-247.5147	0.0	-6.4038	-329.45329999999996	-334.89309999999995
6	5.0	-599.8299	17.0591	28.8231	18.1014	19.8307	4.3365	0.0	433.5852	-240.9509	-238.283	0.0	-5.0697	-321.4466000000001	-328.4510000000001
6	6.0	-607.174	16.8903	34.5659	14.8282	17.9853	4.288	0.0	447.4346	-251.3775	-249.7197	0.0	-6.265	-327.16639999999995	-333.1122
6	7.0	-599.5987	15.322	46.3102	16.6661	17.7193	4.3484	0.0	434.4047	-243.6119	-241.3523	0.0	-5.7057	-311.88599999999997	-318.494
6	8.0	-599.1812	17.2971	35.2372	13.828	18.3588	4.2876	0.0	433.4284	-244.3369	-243.1225	0.0	-6.6341	-326.5007	-332.0027
6	9.0	-597.1708	16.3922	32.0086	13.1384	18.883	4.2036	0.0	429.8676	-240.3996	-238.4051	0.0	-6.7115	-327.794	-333.99209999999994
6	10.0	-609.2481	17.3381	29.1679	14.8524	15.0895	4.2128	0.0	440.9997	-245.1621	-243.531	0.0	-5.068	-336.1866999999999	-342.03059999999994
6	11.0	-608.1192	18.4909	30.9238	13.9139	21.2402	4.2005	0.0	447.0459	-248.0688	-246.1577	0.0	-6.6336	-325.09529999999995	-331.2068999999999
6	12.0	-594.2251	15.3237	39.0601	13.5659	24.1494	4.2835	0.0	432.0391	-248.581	-246.9045	0.0	-7.3935	-320.1014	-326.06139999999994
6	13.0	-611.2689	17.7654	31.931	16.7879	20.8739	4.2986	0.0	442.4012	-243.4843	-241.4746	0.0	-6.2876	-324.97310000000004	-331.2814000000001
6	14.0	-608.2118	15.3748	31.2392	12.9951	14.5319	4.2939	0.0	439.9953	-242.5114	-241.2338	0.0	-5.1871	-336.2025	-341.774
6	15.0	-591.976	15.4967	37.9539	14.3366	18.2945	4.324	0.0	416.3963	-236.0868	-233.7451	0.0	-7.2983	-326.21740000000005	-332.88310000000007
6	16.0	-604.1748	16.3854	36.2662	8.5408	20.565	4.2845	0.0	442.2374	-246.2559	-244.3216	0.0	-6.0681	-326.28520000000003	-332.504
6	17.0	-606.9776	17.0195	32.3827	14.8038	20.8173	4.2428	0.0	435.4055	-239.301	-238.1497	0.0	-6.22	-326.67570000000006	-332.0698
6	18.0	-615.4582	16.235	35.8685	12.7007	17.9597	4.1521	0.0	435.2002	-233.1362	-232.1737	0.0	-6.5772	-332.0929	-337.2075
6	19.0	-622.0305	17.6178	52.5476	11.8265	18.8418	4.214	0.0	446.7029	-245.8296	-243.7905	0.0	-7.17	-321.2404	-327.4935
6	20.0	-604.6877	16.655	34.3812	11.4714	18.1324	4.2105	0.0	431.7294	-240.6724	-237.8269	0.0	-7.9211	-333.85580000000004	-340.9118
6	21.0	-614.2797	17.268	33.0451	11.0603	19.9455	3.7636	0.0	455.7402	-248.8523	-246.0885	0.0	-9.1384	-328.6839	-335.2113
6	22.0	-601.1815	15.2392	31.5814	11.2658	16.8501	3.5445	0.0	448.429	-248.7485	-245.6159	0.0	-14.3352	-334.2226	-340.89970000000005
6	23.0	-611.4709	15.158	35.5762	11.8588	17.9781	3.5891	0.0	459.5812	-256.2615	-253.4145	0.0	-12.3027	-333.4466999999999	-339.8828
6	24.0	-610.5048	15.4626	31.8674	11.1815	18.3473	3.5744	0.0	459.1635	-252.5209	-250.7322	0.0	-12.8449	-334.48520000000013	-339.8483000000001
6	25.0	-608.2543	16.5778	28.7678	15.2649	18.6869	3.6724	0.0	462.1384	-254.8321	-252.033	0.0	-11.0597	-326.23879999999997	-332.71029999999996
6	26.0	-605.9899	16.8669	34.1856	14.3531	14.4248	3.5859	0.0	460.1708	-253.5797	-252.6787	0.0	-10.2917	-325.3732000000001	-329.8601000000001
6	27.0	-615.7953	17.1158	38.0346	13.5336	15.7588	3.4984	0.0	465.1227	-251.8358	-249.3933	0.0	-13.2222	-325.3468999999999	-331.2877999999999
6	28.0	-614.1774	16.3044	36.7506	18.0509	21.189	3.6143	0.0	454.1425	-245.6037	-243.9682	0.0	-11.0893	-319.18320000000006	-324.433
6	29.0	-615.2999	17.3081	29.8787	10.0576	19.5203	3.6842	0.0	456.8209	-250.3374	-248.5759	0.0	-10.5643	-337.17030000000005	-342.61600000000004
6	30.0	-617.7051	18.4486	33.2419	10.9587	19.1648	3.89	0.0	451.855	-243.574	-242.9562	0.0	-6.1332	-329.2354999999999	-333.7432999999999
6	31.0	-603.9161	14.2539	34.6711	16.8629	18.4996	3.6033	0.0	442.0714	-242.9468	-241.621	0.0	-12.618	-328.19290000000007	-333.122
6	32.0	-608.9141	17.4309	37.146	11.3892	23.6369	3.523	0.0	448.9655	-244.9808	-243.9572	0.0	-13.3462	-324.126	-328.67259999999993
6	33.0	-618.8618	18.8233	35.6651	13.1958	17.2374	3.838	0.0	454.935	-242.3682	-240.4047	0.0	-9.9244	-325.49629999999996	-331.2978
6	34.0	-608.2193	16.2213	32.0432	7.617	15.0382	3.7408	0.0	439.5175	-236.156	-234.3942	0.0	-8.3694	-336.8048999999999	-342.3074999999999
6	35.0	-621.1388	17.3479	37.0736	14.5462	20.7557	3.6486	0.0	452.2762	-242.0038	-240.158	0.0	-10.1749	-325.82349999999997	-331.3179
6	36.0	-612.9171	15.9955	34.341	12.1249	21.1519	3.4908	0.0	454.741	-248.3012	-245.1093	0.0	-9.7574	-325.9387	-332.6214
6	37.0	-604.0568	15.5974	31.1047	11.5046	20.9159	3.7189	0.0	445.2646	-245.3737	-244.0093	0.0	-11.0547	-331.01470000000006	-336.098
6	38.0	-609.0682	13.7683	32.1477	9.9559	16.9743	3.9633	0.0	456.5107	-252.8359	-251.6506	0.0	-9.4292	-336.8278000000001	-341.97640000000007
6	39.0	-611.5405	18.0235	34.9707	16.2844	23.0814	4.0711	0.0	456.4657	-250.097	-249.0168	0.0	-6.7665	-314.42699999999996	-319.57829999999996
6	40.0	-617.3168	18.6555	33.7808	12.1643	16.215	3.7244	0.0	454.5356	-245.8218	-245.1843	0.0	-9.1704	-332.59590000000003	-336.9578
7	1.0	-615.5579	15.9703	31.4278	16.506	22.2658	4.0849	0.0	463.9698	-252.8751	-251.1741	0.0	-8.3126	-320.82	-326.6059
7	2.0	-624.5859	19.4556	39.7287	11.4663	19.912	3.8844	0.0	459.4938	-244.1646	-242.3146	0.0	-9.5505	-322.5102	-328.2446
7	3.0	-598.7047	16.0911	31.7629	13.321	26.4571	3.7468	0.0	444.6428	-249.5969	-247.9024	0.0	-10.3688	-320.95420000000007	-326.3955
7	4.0	-596.7064	15.8013	34.3553	13.0559	17.4296	3.4727	0.0	442.9966	-251.4201	-246.9633	0.0	-14.4521	-331.0104	-338.9399
7	5.0	-603.8028	15.3408	37.2906	11.9078	15.7837	3.7078	0.0	444.2298	-249.0155	-247.4059	0.0	-10.5619	-333.51010000000014	-338.8275000000001
7	6.0	-616.277	16.6624	26.264	10.8273	21.6284	3.546	0.0	464.8395	-251.4047	-248.4058	0.0	-13.7548	-334.66999999999996	-341.21489999999994
7	7.0	-615.946	15.9874	36.8711	12.6391	18.6346	3.8398	0.0	464.5579	-253.6186	-251.5277	0.0	-7.8567	-322.8005	-328.7312
7	8.0	-613.5524	18.7815	34.8146	8.4806	17.8797	3.7457	0.0	460.0563	-252.8811	-251.2298	0.0	-10.2455	-331.26929999999993	-336.6662999999999
7	9.0	-612.7292	18.4417	26.2415	10.7465	21.5588	4.279	0.0	459.0913	-252.2995	-250.4726	0.0	-7.0411	-329.8841000000001	-335.99000000000007
7	10.0	-611.3604	17.2839	34.0091	13.8152	19.8827	4.1823	0.0	447.9729	-248.4757	-246.6202	0.0	-6.9457	-327.78020000000004	-333.818
7	11.0	-599.2399	18.8025	28.0442	16.8797	18.9013	4.2938	0.0	440.435	-242.1402	-240.744	0.0	-5.0625	-317.68989999999997	-323.3799
7	12.0	-606.646	14.3944	30.3474	15.3287	20.6682	4.2652	0.0	434.9915	-237.6474	-236.5655	0.0	-3.45	-326.6660999999999	-332.0131999999999
7	13.0	-597.7722	16.9648	32.3841	13.1572	16.9536	4.198	0.0	423.9604	-234.4585	-233.053	0.0	-7.7995	-331.0066000000001	-336.61010000000005
7	14.0	-606.3636	15.5204	35.7389	10.069	18.3872	4.0483	0.0	426.2282	-229.9651	-227.2399	0.0	-8.4805	-332.092	-338.8655
7	15.0	-599.4625	15.6893	33.5413	14.2416	16.619	3.9328	0.0	413.0024	-222.1238	-217.8592	0.0	-8.6718	-328.9670999999999	-337.1644999999999
7	16.0	-587.6875	16.5264	30.7535	12.1881	19.7553	4.1539	0.0	416.5185	-233.3311	-231.5547	0.0	-6.9809	-326.3274	-332.2577
7	17.0	-598.411	15.3819	30.0911	12.8174	22.2462	4.1928	0.0	429.5306	-235.3928	-235.1844	0.0	-6.0632	-325.39859999999993	-329.7998
7	18.0	-601.3507	16.9877	31.2163	13.7607	16.3534	4.1189	0.0	424.7829	-229.02	-226.1475	0.0	-8.2153	-328.49359999999996	-335.48499999999996
7	19.0	-604.4019	15.9324	28.6031	13.951	17.939	4.2331	0.0	439.4394	-240.4239	-239.518	0.0	-7.2544	-331.0762999999999	-336.21529999999984
7	20.0	-594.0771	17.2874	40.538	13.7255	18.5081	4.3046	0.0	424.0941	-238.2556	-236.5875	0.0	-6.5666	-318.7734999999999	-324.7461999999998
7	21.0	-604.5892	15.309	30.5178	14.3731	21.3575	4.0673	0.0	434.4592	-231.9559	-228.7806	0.0	-8.7021	-321.988	-329.23060000000004
7	22.0	-611.5791	16.6777	35.2577	11.3123	15.8954	4.2196	0.0	444.3757	-239.6661	-238.3798	0.0	-6.8895	-329.11	-334.6159
7	23.0	-610.9084	18.5074	28.4039	22.655	25.9727	4.1755	0.0	431.138	-232.3503	-229.5586	0.0	-6.7939	-316.40840000000014	-323.37560000000013
7	24.0	-597.7798	15.9067	32.2322	12.1519	18.8771	4.3238	0.0	426.5712	-237.1312	-236.8226	0.0	-6.4642	-331.0037000000001	-335.63610000000006
7	25.0	-606.525	16.5359	33.9883	13.2861	18.6872	4.2416	0.0	442.5942	-246.8499	-244.4137	0.0	-7.453	-329.05839999999995	-335.73619999999994
7	26.0	-606.4312	17.4424	30.4265	17.0022	19.9692	4.2852	0.0	446.0672	-248.4194	-247.4002	0.0	-7.0275	-325.66619999999995	-330.9705999999999
7	27.0	-607.5781	16.4163	31.684	17.2282	18.9416	4.277	0.0	445.7759	-248.0737	-246.1093	0.0	-6.1481	-325.51250000000005	-331.75390000000004
7	28.0	-605.7938	16.2912	41.8934	10.5443	18.5907	4.2291	0.0	447.2905	-253.4968	-251.6099	0.0	-7.5397	-326.10420000000005	-332.22020000000003
7	29.0	-605.4477	14.8179	39.486	12.7271	19.7183	3.9166	0.0	460.5942	-264.0162	-262.0632	0.0	-10.5493	-326.8001	-332.66970000000003
7	30.0	-594.5656	14.5254	34.213	11.2221	19.1453	3.9678	0.0	434.5984	-245.8915	-242.7159	0.0	-10.1059	-329.71540000000005	-336.8588
7	31.0	-599.1247	18.4321	38.6168	10.9416	16.971	3.9087	0.0	427.4981	-233.5168	-232.4143	0.0	-8.7329	-323.90359999999987	-328.9147999999999
7	32.0	-601.0091	15.6813	33.7532	18.526	19.7114	3.9173	0.0	429.5253	-233.4856	-232.7383	0.0	-7.7399	-320.37280000000004	-325.03740000000005
7	33.0	-604.6319	15.5937	32.7373	10.095	18.659	4.036	0.0	439.2261	-239.5714	-238.0259	0.0	-8.5764	-330.8871	-336.4686
7	34.0	-608.0731	14.9105	31.2735	11.1249	18.2826	4.2263	0.0	445.5631	-246.2709	-243.9219	0.0	-6.5875	-333.2015999999999	-339.77689999999996
7	35.0	-609.7918	18.1404	36.3396	10.3375	18.8556	4.2704	0.0	440.9745	-241.4609	-239.6438	0.0	-6.5391	-327.05670000000003	-333.1442
7	36.0	-603.0594	15.6598	34.6114	13.2208	16.5484	4.2613	0.0	443.3651	-245.8651	-243.7093	0.0	-5.346	-324.4478999999999	-330.8649999999999
7	37.0	-610.3024	18.1851	34.4647	11.1402	18.5436	4.2573	0.0	448.5449	-245.673	-244.6141	0.0	-5.2347	-325.01539999999994	-330.3316
7	38.0	-599.5706	14.183	32.5246	15.8018	17.7842	4.1313	0.0	439.1243	-242.4265	-240.2361	0.0	-8.5751	-324.83259999999996	-331.1543
7	39.0	-608.8209	17.8091	32.0936	12.5012	20.8793	4.1468	0.0	447.4084	-241.4974	-240.7192	0.0	-6.2703	-320.9720000000001	-325.89700000000005
7	40.0	-607.8123	17.3743	32.2611	13.2769	17.72	4.2094	0.0	449.1428	-247.1282	-245.7284	0.0	-6.0733	-325.6295000000001	-331.2387000000001
8	1.0	-608.7101	15.9153	30.6185	11.3425	21.9281	4.1331	0.0	456.8026	-256.6544	-253.9589	0.0	-8.0532	-329.9821	-336.81070000000005
8	2.0	-615.574	19.464	28.8232	10.3859	21.3745	4.1174	0.0	462.8087	-252.0825	-250.3465	0.0	-6.4895	-325.4362999999999	-331.28969999999987
8	3.0	-604.9898	14.8275	29.106	11.5541	17.0666	4.2579	0.0	444.3103	-247.04	-245.2297	0.0	-6.0559	-335.15299999999996	-341.22119999999995
8	4.0	-600.6438	16.8873	35.2154	15.4406	19.9196	4.2823	0.0	426.4248	-238.1076	-236.6118	0.0	-3.7571	-322.8427	-328.62080000000003
8	5.0	-605.2924	15.845	30.7259	12.9616	24.2766	4.2494	0.0	442.1502	-248.7466	-247.2232	0.0	-7.0426	-329.34950000000003	-335.12230000000005
8	6.0	-610.5501	16.4009	27.2479	15.6405	20.1574	4.2586	0.0	445.5061	-242.07	-241.012	0.0	-6.3278	-328.67850000000004	-333.9951
8	7.0	-612.7647	18.2267	29.3996	9.0095	15.8046	4.283	0.0	458.6352	-253.9483	-252.2854	0.0	-6.018	-335.7094999999999	-341.65539999999993
8	8.0	-605.2339	15.0324	36.4469	11.3708	16.1824	4.298	0.0	442.2024	-246.748	-244.9709	0.0	-6.0363	-330.7081999999998	-336.7832999999998
8	9.0	-607.3931	17.9046	35.8999	11.5439	20.7823	4.281	0.0	446.1369	-247.3	-247.0025	0.0	-4.0682	-321.9152	-326.4937
8	10.0	-607.2567	17.2266	26.4619	11.8497	23.3767	4.3113	0.0	445.8791	-249.5175	-248.5142	0.0	-7.1262	-333.7918	-339.10640000000006
8	11.0	-591.564	14.2246	38.0964	15.8944	15.6944	4.312	0.0	421.6132	-237.4886	-234.8152	0.0	-6.4932	-323.03739999999993	-330.02279999999996
8	12.0	-610.42	18.1072	36.4233	13.3602	15.0348	4.2429	0.0	449.5455	-249.8077	-248.6078	0.0	-5.022	-327.3358999999999	-332.7786999999999
8	13.0	-608.8166	17.6816	32.644	17.4905	15.8621	4.2812	0.0	438.7645	-240.0235	-239.0893	0.0	-3.856	-325.038	-330.2534
8	14.0	-610.3719	17.2061	39.885	12.9806	17.5545	4.2742	0.0	441.707	-244.0097	-242.7131	0.0	-5.848	-325.3256	-330.8964
8	15.0	-602.168	16.0429	39.7615	10.8896	17.2384	4.3009	0.0	428.0115	-237.6759	-236.3468	0.0	-5.4561	-327.7261	-333.3560999999999
8	16.0	-611.8429	18.1818	30.7297	10.1785	19.7375	4.219	0.0	441.5837	-237.2956	-236.3098	0.0	-3.9175	-327.44000000000005	-332.64480000000003
8	17.0	-607.8629	16.9895	28.4409	14.2023	18.0865	4.2979	0.0	440.3611	-239.2974	-238.6679	0.0	-6.8123	-330.9649	-335.8923
8	18.0	-602.0348	16.4146	36.2786	10.7497	25.2216	4.2818	0.0	436.1373	-243.7726	-240.9842	0.0	-6.907	-320.8424000000001	-327.9126000000001
8	19.0	-605.6761	19.5487	34.0533	11.1595	20.3927	4.2745	0.0	437.3536	-239.8678	-238.7582	0.0	-4.8393	-322.49129999999997	-327.8754
8	20.0	-617.7966	16.9105	31.1353	10.345	15.8207	4.2569	0.0	453.7307	-246.183	-245.0864	0.0	-6.7958	-337.4797	-342.8332
8	21.0	-610.7821	17.7389	29.4983	12.3195	20.298	4.0852	0.0	441.6601	-238.3957	-236.1561	0.0	-5.2897	-326.6279	-332.95270000000005
8	22.0	-606.477	15.6509	33.9131	13.4295	18.3735	4.2516	0.0	447.6548	-248.0775	-246.5272	0.0	-5.2995	-325.03030000000007	-330.83220000000006
8	23.0	-609.0131	18.8404	37.5002	14.3072	22.2622	4.256	0.0	442.0593	-242.6528	-240.7716	0.0	-6.9582	-317.51759999999996	-323.6547999999999
8	24.0	-604.0623	15.0048	28.9424	8.758	18.4139	4.3537	0.0	438.0781	-242.7915	-240.6572	0.0	-6.4449	-337.61349999999993	-344.10149999999993
8	25.0	-597.6641	18.5674	31.02	12.2226	19.5765	4.2748	0.0	430.5725	-241.3598	-239.4667	0.0	-5.3293	-326.2262999999999	-332.3941999999999
8	26.0	-603.9593	17.6978	35.9619	17.0144	15.5735	4.2895	0.0	440.556	-244.1408	-243.0107	0.0	-5.2439	-321.1208	-326.5403999999999
8	27.0	-604.0464	17.9911	27.9727	11.4414	16.8802	4.2429	0.0	439.3643	-242.7918	-239.8505	0.0	-6.8009	-332.8052	-339.98940000000005
8	28.0	-609.0557	17.5157	33.5531	15.8747	21.0939	4.2435	0.0	440.9876	-239.3068	-237.4666	0.0	-6.5006	-319.7544	-325.83809999999994
8	29.0	-605.4948	15.6317	28.3832	10.4571	18.4317	4.2036	0.0	430.7685	-233.1631	-232.0962	0.0	-6.3886	-336.10380000000004	-341.37430000000006
8	30.0	-605.0347	16.6001	30.9847	17.4032	20.6323	4.3141	0.0	434.112	-243.3716	-240.7432	0.0	-6.8637	-328.5952000000001	-335.5377000000001
8	31.0	-600.403	15.6253	31.1468	13.7132	21.6605	4.2285	0.0	436.1708	-245.589	-243.5955	0.0	-5.3931	-326.8465	-333.0685
8	32.0	-605.2864	16.6861	30.3674	16.54	16.3326	4.2645	0.0	433.2715	-240.1701	-238.1377	0.0	-6.4675	-332.42949999999996	-338.7264
8	33.0	-602.4673	15.0228	34.0041	16.5143	18.7982	4.2561	0.0	433.3372	-241.4005	-239.5437	0.0	-6.988	-327.0663	-333.17920000000004
8	34.0	-599.6492	15.0809	33.9197	14.7677	20.0993	4.293	0.0	439.0463	-246.5391	-244.7205	0.0	-6.1244	-323.2871999999999	-329.39879999999994
8	35.0	-595.5186	17.3469	33.5861	11.2303	16.0226	4.2988	0.0	423.8496	-236.0285	-234.9368	0.0	-2.31	-326.43109999999996	-331.82159999999993
8	36.0	-606.671	17.5199	32.4823	16.9606	15.1185	4.2253	0.0	439.6517	-244.8954	-244.9653	0.0	-4.7703	-330.4483000000001	-334.6037
8	37.0	-596.418	16.7563	34.772	11.449	21.8536	4.3199	0.0	431.5551	-245.4557	-243.3301	0.0	-7.1087	-326.1509	-332.5964
8	38.0	-613.7781	17.9086	29.5207	15.6771	17.7782	4.2853	0.0	453.9583	-248.91	-247.7848	0.0	-7.4217	-329.8564	-335.2669
8	39.0	-602.3822	16.7025	28.549	13.5895	18.0151	4.3024	0.0	436.4384	-240.07	-239.0809	0.0	-4.8916	-328.75780000000003	-334.0493
8	40.0	-603.1676	19.112	34.7591	12.9675	23.1073	4.2295	0.0	427.235	-233.5286	-232.3217	0.0	-7.2506	-321.3295000000001	-326.76590000000004
9	1.0	-609.335	16.0025	32.3917	10.82	19.0968	4.2285	0.0	441.9204	-239.8132	-238.3473	0.0	-5.0984	-328.3208	-334.01520000000005
9	2.0	-609.1566	16.2728	30.1142	14.7154	21.3434	4.2904	0.0	443.5312	-241.2566	-240.4427	0.0	-3.7867	-323.1186	-328.22290000000004
9	3.0	-604.731	16.4107	30.4963	12.8695	16.9021	4.298	0.0	441.7963	-248.3839	-247.4634	0.0	-6.5288	-335.9502999999999	-341.1687999999999
9	4.0	-595.3764	18.1265	38.5063	13.0246	16.7768	4.3171	0.0	434.2503	-247.9621	-246.5438	0.0	-4.3241	-321.24270000000007	-326.97810000000004
9	5.0	-603.0984	16.2993	34.1471	16.2635	15.3837	4.2584	0.0	439.4175	-247.3205	-246.7923	0.0	-3.0948	-327.2159999999999	-332.0025999999999
9	6.0	-614.9616	19.2784	43.6979	17.9358	14.6118	4.3111	0.0	449.4846	-247.2507	-245.8271	0.0	-6.6029	-318.0719999999999	-323.8067
9	7.0	-598.3254	17.2019	27.9425	13.2606	19.5055	4.2612	0.0	432.7313	-243.1639	-241.1892	0.0	-7.2795	-331.89109999999994	-338.12700000000007
9	8.0	-610.1965	16.4237	32.0045	12.8054	18.3908	4.232	0.0	433.3732	-236.4019	-235.6336	0.0	-6.3515	-334.952	-339.9523
9	9.0	-606.3918	17.9573	30.4061	16.3918	23.0796	4.2089	0.0	446.2349	-246.8609	-246.375	0.0	-5.4718	-319.9599999999999	-324.65479999999997
9	10.0	-613.4366	17.8857	33.6737	9.2971	18.9332	4.262	0.0	449.0003	-245.637	-244.3269	0.0	-5.2788	-329.9902999999999	-335.5623999999999
9	11.0	-603.5378	16.2516	30.1206	10.7797	18.5413	4.2106	0.0	431.8898	-239.4038	-237.5314	0.0	-6.426	-335.7015999999999	-341.7845999999999
9	12.0	-603.3041	16.6466	32.2259	16.3044	21.7461	4.3177	0.0	439.2063	-243.31	-241.3092	0.0	-6.0291	-320.19539999999984	-326.5138999999999
9	13.0	-609.0875	15.5499	33.1181	12.5214	16.4878	4.2116	0.0	436.1614	-239.6347	-238.0059	0.0	-6.5055	-335.54869999999994	-341.3891
9	14.0	-601.3522	17.1808	46.1885	11.1704	21.6314	4.2503	0.0	430.9965	-242.3566	-240.0269	0.0	-6.8079	-316.7691000000001	-323.3491000000001
9	15.0	-610.8558	17.0496	35.4233	10.7306	18.9633	4.2874	0.0	437.4798	-240.4643	-238.3396	0.0	-5.5579	-330.8193	-337.23139999999995
