replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	egb	epb	esurf	vdwaals	pb_tot	gb_tot
5	8.0	-541.5844	15.2617	31.3481	14.3333	22.0847	4.3569	0.0	351.4687	-249.1878	-249.7342	0.0	-5.2766	-357.7417999999999	-361.55229999999995
5	9.0	-535.541	18.019	25.0933	8.9776	21.0928	4.3464	0.0	348.9814	-256.1291	-257.3474	0.0	-5.9165	-372.2944	-375.4225
5	10.0	-535.8722	16.7949	33.6803	24.9619	21.5944	4.1907	0.0	351.1521	-257.4784	-258.3629	0.0	-6.371	-348.2318	-351.538
5	11.0	-528.7584	16.4526	33.2632	22.2489	16.1604	4.3611	0.0	334.7872	-247.9558	-248.9693	0.0	-5.4114	-355.8657000000001	-359.2133000000002
5	12.0	-519.5756	15.2577	28.9101	14.8084	20.2881	4.4085	0.0	329.0124	-251.9121	-251.594	0.0	-7.1164	-365.6008	-370.3274
5	13.0	-531.9928	14.2195	34.3713	11.3566	18.3733	4.4436	0.0	342.6916	-252.175	-251.6074	0.0	-6.3138	-364.45810000000006	-369.46930000000003
5	14.0	-528.5916	16.0171	37.0357	8.213	20.2912	4.4154	0.0	333.1351	-247.8852	-248.3412	0.0	-6.4519	-364.2772	-368.23659999999995
5	15.0	-515.4872	17.1053	41.1861	10.0687	19.8598	4.4062	0.0	317.9576	-247.2132	-246.5854	0.0	-6.9679	-358.4568	-363.49080000000004
5	16.0	-528.7548	15.8224	31.493	16.8577	17.9284	4.4003	0.0	338.7747	-256.5594	-256.0933	0.0	-5.713	-365.28460000000007	-370.151
5	17.0	-527.5751	17.921	35.9619	14.7804	19.4375	3.9052	0.0	322.0697	-238.1188	-237.7937	0.0	-6.807	-358.10010000000005	-362.3304
5	18.0	-534.9601	15.8202	38.8386	19.3908	24.3133	3.8411	0.0	337.1853	-247.7611	-248.3673	0.0	-8.7005	-352.6386	-355.8735
5	19.0	-520.6874	14.8987	38.8542	14.1313	18.3784	3.785	0.0	317.0447	-236.3411	-236.5856	0.0	-9.8807	-360.0614	-363.6019
5	20.0	-514.8306	15.7255	32.4783	16.5446	22.3435	3.9537	0.0	310.2841	-234.8421	-233.4508	0.0	-10.224	-357.17569999999995	-362.5206999999999
5	21.0	-535.3369	15.6003	34.1296	9.8	18.0473	3.9598	0.0	329.2414	-236.8496	-235.9728	0.0	-6.8589	-367.3902000000001	-372.2268000000001
5	22.0	-534.084	15.5923	33.1092	13.1789	23.3958	3.7444	0.0	339.1309	-247.9726	-245.7953	0.0	-10.2158	-361.94359999999995	-367.86529999999993
5	23.0	-526.1576	16.9524	40.2868	11.0426	20.0848	4.21	0.0	322.8529	-238.4663	-237.0305	0.0	-7.0659	-354.8245	-360.4703
5	24.0	-527.8824	15.925	40.4671	10.9389	23.0101	4.3644	0.0	329.5347	-248.5616	-248.8432	0.0	-5.6287	-358.1140999999999	-362.1968999999999
5	25.0	-521.9643	17.8795	33.8682	12.5638	19.0553	4.2814	0.0	320.8553	-243.2128	-244.4094	0.0	-4.9309	-362.80109999999996	-365.8859
5	26.0	-523.4758	16.575	38.422	14.8765	13.6646	4.2478	0.0	332.8468	-251.8763	-252.2622	0.0	-4.5092	-359.61450000000013	-363.47640000000007
5	27.0	-530.8752	16.1613	30.9403	20.4036	26.166	4.3322	0.0	343.5501	-258.9008	-259.1795	0.0	-7.6952	-356.1964	-360.24989999999997
5	28.0	-543.4565	21.523	33.7858	17.5128	21.4698	4.3392	0.0	341.7146	-244.927	-246.8716	0.0	-3.6527	-353.63559999999995	-356.0301999999999
5	29.0	-534.7634	15.4354	38.3304	19.5	15.1399	4.3493	0.0	330.4201	-244.2619	-245.3678	0.0	-5.4596	-362.41570000000013	-365.6591000000001
5	30.0	-524.6092	18.3322	33.4126	12.8538	14.5036	4.3557	0.0	328.6561	-246.829	-248.4963	0.0	-4.8444	-365.8359	-368.52430000000004
5	31.0	-537.4688	17.0381	38.3273	16.6876	17.3046	4.3827	0.0	341.3166	-250.9048	-251.5304	0.0	-5.7267	-359.669	-363.4261
5	32.0	-515.7063	16.5044	30.5833	17.0995	17.2502	4.2754	0.0	318.6416	-242.0655	-243.2643	0.0	-5.1336	-359.7498000000001	-362.8264000000001
5	33.0	-533.161	15.8827	39.3437	19.1819	21.5002	4.2437	0.0	328.9414	-239.8994	-240.4389	0.0	-6.0058	-350.5121	-354.21629999999993
5	34.0	-518.5258	14.9763	31.0467	14.4584	20.1072	4.3285	0.0	329.5607	-253.408	-252.8843	0.0	-8.4789	-365.4112	-370.2634
5	35.0	-528.412	16.9255	36.9849	11.4555	19.4392	4.1874	0.0	332.8226	-246.6858	-246.9584	0.0	-5.7355	-359.2908	-363.2056
5	36.0	-527.6494	14.7175	39.7017	15.6392	17.835	4.3643	0.0	331.3271	-248.4296	-248.564	0.0	-5.3719	-358.0005	-362.23040000000003
5	37.0	-520.1495	11.8256	30.4595	11.8577	23.0306	4.2967	0.0	338.606	-258.4899	-257.3599	0.0	-6.5983	-364.03159999999997	-369.45829999999995
5	38.0	-531.2137	17.4293	39.2313	12.7777	24.8285	4.2178	0.0	335.7526	-251.1513	-251.3618	0.0	-7.1293	-355.4676	-359.4749
5	39.0	-525.9299	16.4003	35.8606	12.716	24.3539	4.235	0.0	325.9798	-246.8048	-246.7378	0.0	-5.0688	-358.19089999999994	-362.49289999999996
5	40.0	-524.846	17.3887	31.8045	12.309	23.6034	4.2858	0.0	330.3149	-246.3885	-246.9073	0.0	-3.6531	-355.7001	-359.46709999999996
6	1.0	-542.9611	14.3508	33.9606	12.6649	23.8305	3.9834	0.0	357.4949	-256.3193	-254.7895	0.0	-10.9657	-362.43120000000005	-367.94440000000003
6	2.0	-544.7719	15.5507	39.1145	10.7689	20.7757	3.523	0.0	357.4821	-252.8899	-252.0025	0.0	-16.642	-366.20149999999995	-370.6119
6	3.0	-526.8065	15.8484	30.8563	15.065	22.7296	3.5733	0.0	350.7625	-258.1869	-256.6372	0.0	-14.5478	-359.15639999999996	-364.27939999999995
6	4.0	-527.7215	16.4035	32.5852	13.6148	20.0096	3.9029	0.0	340.0212	-248.8928	-248.8274	0.0	-10.493	-360.50469999999996	-364.473
6	5.0	-527.1075	14.048	39.0392	8.3361	26.9745	4.1728	0.0	329.5324	-244.9508	-244.473	0.0	-8.7334	-358.21090000000004	-362.8615
6	6.0	-531.4148	15.9357	28.8701	10.5945	22.7689	4.3687	0.0	337.8913	-249.055	-248.975	0.0	-7.0173	-366.9779	-371.4266
6	7.0	-548.6795	15.788	34.3829	16.7004	24.6717	4.3964	0.0	358.9151	-256.0288	-254.9891	0.0	-6.6169	-355.4309999999999	-360.86709999999994
6	8.0	-525.8929	13.353	32.3961	19.1821	21.7346	4.3056	0.0	324.4992	-245.4737	-245.5793	0.0	-6.7304	-362.7320000000001	-366.93200000000013
6	9.0	-524.3141	16.3386	34.9544	9.4236	23.0149	4.3137	0.0	328.7109	-249.8427	-250.3156	0.0	-6.9001	-364.77370000000013	-368.6145000000001
6	10.0	-534.7747	16.1779	34.3281	11.9503	22.3865	4.2879	0.0	338.3021	-249.4058	-250.5345	0.0	-7.4787	-365.3551000000001	-368.51430000000005
6	11.0	-526.948	15.991	44.5968	12.9491	20.3253	4.4196	0.0	339.7203	-254.6196	-253.1992	0.0	-7.0821	-349.2272	-355.06719999999996
6	12.0	-533.8557	15.7487	31.2218	9.8849	19.5509	4.3037	0.0	337.6367	-246.3948	-246.6963	0.0	-6.7172	-368.92249999999996	-372.9246999999999
6	13.0	-541.2101	15.1855	26.9515	18.0337	12.1946	4.3892	0.0	349.1004	-254.0744	-255.0085	0.0	-4.3113	-374.675	-378.13009999999997
6	14.0	-529.7951	15.6666	33.8303	16.2008	15.5824	4.3988	0.0	344.4207	-257.4825	-257.0988	0.0	-6.1957	-362.99	-367.77250000000004
6	15.0	-522.278	16.7108	28.2923	15.0085	21.0933	4.3182	0.0	330.4498	-249.7937	-250.5195	0.0	-7.0373	-363.96190000000007	-367.55430000000007
6	16.0	-533.1332	15.273	32.9496	12.4392	22.7034	4.3012	0.0	337.4826	-249.6899	-250.4977	0.0	-7.1487	-365.6306	-369.12399999999997
6	17.0	-520.8268	14.4474	30.8961	12.8353	14.0527	4.2864	0.0	330.7687	-250.9731	-251.1245	0.0	-7.1239	-371.78860000000003	-375.92359999999996
6	18.0	-509.1161	15.8947	35.4358	13.8734	20.8564	4.3151	0.0	322.2819	-253.9557	-252.8831	0.0	-7.591	-356.9329	-362.32059999999996
6	19.0	-532.3089	14.8282	33.275	18.6836	20.521	4.3727	0.0	335.6091	-251.8108	-250.4749	0.0	-6.5529	-362.04709999999994	-367.75569999999993
6	20.0	-512.5691	14.8559	39.7014	12.7322	24.1141	4.3044	0.0	315.1892	-245.9518	-245.0984	0.0	-7.5296	-354.29990000000004	-359.45769999999993
6	21.0	-520.5816	17.8546	35.0738	17.7008	18.4587	4.1847	0.0	317.9339	-241.9466	-243.0124	0.0	-5.9461	-358.3336	-361.45249999999993
6	22.0	-523.7715	17.0859	38.3561	11.3931	21.7269	4.2605	0.0	323.15	-241.9139	-242.9061	0.0	-6.2077	-356.9128	-360.18109999999996
6	23.0	-515.205	15.4016	41.325	11.2207	21.3302	4.2519	0.0	326.3496	-256.1856	-255.2826	0.0	-7.9669	-358.57550000000003	-363.7304000000001
6	24.0	-534.438	15.4298	34.1349	11.9769	28.9454	4.3735	0.0	353.3684	-262.4819	-262.4468	0.0	-6.6569	-355.3128	-359.72139999999996
6	25.0	-523.0102	16.8287	32.3142	13.6834	19.7902	4.352	0.0	325.7765	-246.7315	-246.8232	0.0	-4.2406	-361.32900000000006	-365.5893000000001
6	26.0	-540.66	15.9848	36.0359	11.7221	27.3625	4.3661	0.0	351.0696	-259.907	-259.2512	0.0	-7.2004	-360.57060000000007	-365.59250000000003
6	27.0	-521.7124	16.7388	31.3037	17.2859	20.1204	4.0843	0.0	330.435	-248.0002	-249.3149	0.0	-8.1198	-359.1789999999999	-361.94859999999994
6	28.0	-504.9419	17.2853	41.9252	9.7879	21.5596	4.3941	0.0	307.0759	-247.4818	-247.5202	0.0	-6.5052	-356.9393	-361.29499999999996
6	29.0	-530.4319	15.8623	37.4874	10.0966	22.8038	4.4117	0.0	340.2644	-253.8518	-253.0654	0.0	-6.6292	-359.2003	-364.3984
6	30.0	-523.6097	14.0169	29.2344	15.7409	23.0909	4.3714	0.0	335.8429	-250.6165	-250.5631	0.0	-5.7938	-357.6691999999999	-362.094
6	31.0	-519.23	15.6147	27.2487	11.4709	24.3079	4.3986	0.0	323.4252	-247.0714	-245.8767	0.0	-6.1303	-364.771	-370.3643
6	32.0	-531.4498	16.2376	33.4831	11.3134	20.3769	4.3868	0.0	333.7685	-251.2018	-250.6994	0.0	-6.162	-368.7449	-373.63409999999993
6	33.0	-545.0146	17.0608	36.3393	19.881	25.6967	4.1727	0.0	336.4796	-239.6936	-239.1393	0.0	-6.457	-350.9808	-355.70779999999996
6	34.0	-523.1572	15.4279	29.1186	8.6561	23.5502	4.3459	0.0	331.2689	-249.6093	-248.3304	0.0	-8.309	-367.42900000000003	-373.05379999999997
6	35.0	-521.3634	14.9404	37.5669	14.6094	15.1363	4.3995	0.0	323.776	-245.6631	-245.3367	0.0	-4.4578	-360.72939999999994	-365.45529999999985
6	36.0	-530.5297	15.7961	32.3975	11.5398	19.323	4.3844	0.0	334.4427	-248.0282	-247.6789	0.0	-5.0793	-365.4044	-370.1381
6	37.0	-506.8975	15.9635	35.7298	10.3881	18.9217	4.2147	0.0	313.7919	-247.3424	-246.5834	0.0	-7.0639	-361.53509999999994	-366.50879999999995
6	38.0	-528.0869	17.8954	39.655	8.077	22.5368	4.1041	0.0	350.0621	-266.0297	-265.3402	0.0	-7.1294	-358.22610000000003	-363.01970000000006
6	39.0	-519.2849	15.1979	35.5811	12.5156	18.6133	4.4044	0.0	325.3798	-248.9016	-249.2777	0.0	-6.8379	-363.7084	-367.73670000000004
6	40.0	-517.597	15.5648	29.9363	11.4994	19.138	4.3165	0.0	328.4791	-248.158	-249.021	0.0	-6.1261	-363.81	-367.2635
7	1.0	-528.0219	18.0814	36.5931	17.0785	24.2453	4.2302	0.0	353.3917	-265.4206	-266.3343	0.0	-7.2541	-347.9900999999999	-351.30659999999995
7	2.0	-517.9575	13.6777	36.9741	12.3455	15.0244	4.3899	0.0	329.5309	-252.0585	-250.7452	0.0	-6.2314	-362.9916	-368.6948
7	3.0	-520.9743	14.3836	35.0745	10.1592	22.0614	4.3827	0.0	330.5504	-252.3674	-251.2309	0.0	-7.2172	-362.81059999999997	-368.3298
7	4.0	-528.5961	17.9978	29.3806	8.0473	19.6396	4.2703	0.0	343.6612	-253.8845	-255.4651	0.0	-5.1242	-366.18859999999995	-368.87829999999997
7	5.0	-524.0077	15.8307	26.567	10.329	20.3541	4.371	0.0	327.5869	-245.309	-245.0165	0.0	-6.5579	-370.5434	-375.20689999999996
7	6.0	-531.0142	16.5223	32.7905	15.7374	21.1823	4.4302	0.0	339.2375	-252.174	-252.3445	0.0	-5.9422	-359.4007	-363.6604
7	7.0	-515.3533	14.5729	49.7713	12.7533	20.9528	4.3275	0.0	317.0129	-249.5499	-248.8863	0.0	-6.7082	-351.5571	-356.5482
7	8.0	-527.4159	15.6315	31.537	12.2247	15.8977	4.3206	0.0	337.4764	-250.8628	-251.4215	0.0	-4.2355	-365.9849999999999	-369.7468999999999
7	9.0	-525.3707	15.5475	28.452	13.6813	18.3195	4.2821	0.0	338.7024	-254.9906	-255.8658	0.0	-7.3995	-369.6512	-373.0581
7	10.0	-517.9058	12.6041	43.7208	18.9373	19.3405	4.2454	0.0	344.8118	-265.4711	-264.2367	0.0	-6.9105	-345.3931	-350.87289999999996
7	11.0	-518.7286	13.1815	31.2327	14.0204	14.5726	4.3961	0.0	328.1717	-252.0788	-251.3186	0.0	-7.4551	-371.9273	-377.0836
7	12.0	-524.0665	15.7943	31.8697	15.641	23.4657	4.3005	0.0	335.6771	-257.8106	-257.0133	0.0	-7.5514	-361.8829	-366.98070000000007
7	13.0	-516.6936	15.131	38.1681	12.6587	23.873	3.8576	0.0	321.3353	-250.6401	-251.1274	0.0	-11.2433	-364.0405999999999	-367.41089999999997
7	14.0	-518.4412	15.9279	38.9879	14.446	24.7662	3.9921	0.0	317.8146	-244.3222	-244.317	0.0	-10.1659	-356.9894	-360.9866999999999
7	15.0	-509.2387	16.131	30.6935	15.4632	19.156	4.0974	0.0	318.6484	-246.0769	-245.3018	0.0	-6.3903	-356.7413	-361.6138
7	16.0	-546.3235	17.9559	38.5817	19.7749	22.41	4.2743	0.0	355.0219	-249.8185	-250.9495	0.0	-7.4893	-346.7435999999999	-349.88689999999986
7	17.0	-541.3756	14.8654	29.6549	11.7661	24.3607	4.3232	0.0	349.9521	-250.6223	-250.3559	0.0	-6.8154	-363.62449999999995	-368.2141
7	18.0	-519.5943	16.7742	31.6213	15.1304	19.6873	4.3734	0.0	326.6916	-246.2402	-246.6752	0.0	-6.2807	-358.27200000000005	-362.2104
7	19.0	-518.2667	17.9287	35.3726	10.9419	25.9511	4.3523	0.0	323.916	-244.2899	-245.0213	0.0	-4.3653	-349.1907	-352.8116
7	20.0	-528.4517	15.2986	30.7431	10.2663	29.6417	4.3953	0.0	332.4689	-248.6293	-248.5977	0.0	-6.3085	-360.544	-364.9708999999999
7	21.0	-518.5687	14.3262	37.8591	8.3565	19.6698	4.4099	0.0	334.5322	-254.5438	-254.1572	0.0	-4.6476	-358.2198000000001	-363.01630000000006
7	22.0	-534.2476	17.4916	31.9662	12.6023	18.7849	4.3526	0.0	339.8795	-249.7056	-250.1566	0.0	-4.2407	-363.5678000000001	-367.4694000000001
7	23.0	-523.5304	15.6487	45.5964	12.0361	18.2658	4.3594	0.0	327.8635	-248.4784	-249.093	0.0	-3.8203	-352.6737999999999	-356.41859999999997
7	24.0	-513.8923	14.1834	42.8414	13.5109	21.3113	4.3976	0.0	328.231	-256.1633	-257.0444	0.0	-6.3093	-352.7704	-356.28689999999995
7	25.0	-535.7993	17.4985	36.9228	9.5938	16.4791	4.1237	0.0	348.3876	-252.7307	-252.9683	0.0	-4.8408	-360.6029	-364.489
7	26.0	-542.1113	16.9452	32.8828	15.4891	22.7774	4.2793	0.0	348.6114	-251.8524	-252.5902	0.0	-6.4499	-360.16620000000006	-363.70770000000005
7	27.0	-532.0932	16.1249	27.3845	11.4122	22.0505	4.0678	0.0	337.1843	-242.3506	-241.8912	0.0	-8.235	-363.99520000000007	-368.5224
7	28.0	-520.7879	16.0924	48.5459	16.9308	22.344	4.2909	0.0	316.8831	-242.796	-241.8408	0.0	-4.8649	-342.4065	-347.6526
7	29.0	-530.0106	16.1256	36.4618	14.8822	18.5531	4.3189	0.0	328.8946	-243.9753	-243.2918	0.0	-6.1169	-360.18309999999997	-365.18549999999993
7	30.0	-531.0597	17.1101	29.6665	16.7131	15.9519	4.3675	0.0	338.3633	-247.4903	-247.6231	0.0	-6.2376	-362.7480000000001	-366.9827
7	31.0	-538.4689	16.8942	32.0127	9.017	20.0754	4.3704	0.0	350.9754	-257.7584	-256.7288	0.0	-7.2152	-369.0678	-374.4678
7	32.0	-531.7261	14.6031	31.7206	13.5706	20.3135	4.4327	0.0	343.6051	-255.3699	-253.1843	0.0	-5.958	-362.6228	-369.24109999999996
7	33.0	-525.6707	13.2651	32.5947	10.212	20.0331	4.4015	0.0	337.6801	-256.5082	-255.5442	0.0	-7.6584	-370.68680000000006	-376.0523000000001
7	34.0	-520.7345	17.0957	35.8761	14.1332	19.2588	4.3477	0.0	329.5883	-246.291	-246.8172	0.0	-6.0942	-353.34610000000004	-357.1676
7	35.0	-539.167	17.1632	28.5564	16.4095	21.6896	4.382	0.0	342.5952	-248.6691	-248.9875	0.0	-4.7266	-362.0852000000001	-366.14880000000005
7	36.0	-520.4338	16.3039	31.613	14.4125	24.009	4.3895	0.0	326.3709	-248.5671	-248.4278	0.0	-5.1628	-356.9256	-361.45439999999996
7	37.0	-520.3244	16.6536	41.38	13.5679	20.0145	4.3726	0.0	326.9567	-247.7318	-247.7727	0.0	-5.512	-350.6638	-354.9955
7	38.0	-517.863	14.596	36.3107	13.3875	21.25	4.2508	0.0	326.6808	-248.852	-247.7011	0.0	-7.7345	-356.8228000000001	-362.2245000000001
7	39.0	-518.587	16.3681	26.8631	12.7143	23.6507	4.2528	0.0	323.6329	-248.7059	-248.1079	0.0	-7.195	-366.40799999999996	-371.25879999999995
7	40.0	-537.8927	14.5007	34.0009	15.6319	17.5974	4.3983	0.0	344.9856	-246.7557	-246.1037	0.0	-5.4112	-358.2928	-363.3431
8	1.0	-536.9211	17.0479	30.7593	14.0151	18.2713	3.6724	0.0	345.6235	-246.5451	-247.9251	0.0	-10.4065	-365.8632	-368.1556
8	2.0	-552.1741	15.6052	33.5082	18.68	19.6295	3.5206	0.0	363.9498	-255.0176	-255.784	0.0	-13.8482	-366.913	-369.6672
8	3.0	-532.1742	14.7273	35.078	21.4885	25.2321	3.5156	0.0	345.3014	-255.7974	-254.8194	0.0	-13.6816	-355.33230000000003	-359.8259
8	4.0	-538.3446	16.6807	33.7117	17.3073	19.6377	4.2158	0.0	358.4421	-263.6987	-263.1643	0.0	-6.8957	-358.40930000000003	-363.1595
8	5.0	-525.2325	17.175	34.0562	19.0435	19.2765	4.0029	0.0	333.6108	-252.8822	-253.6686	0.0	-7.991	-359.7271999999999	-362.9437
8	6.0	-522.3918	14.8891	41.1099	7.2031	18.9679	4.2367	0.0	317.9822	-239.5998	-238.2858	0.0	-7.0887	-363.3774000000001	-368.92810000000003
8	7.0	-543.0872	18.7519	28.7145	15.1065	22.0475	4.2753	0.0	343.5791	-247.1054	-247.3811	0.0	-7.0327	-365.0262000000001	-369.02580000000006
8	8.0	-525.9623	17.0521	31.5987	14.6021	17.5642	4.3232	0.0	329.1916	-248.9606	-249.4488	0.0	-7.545	-368.62420000000003	-372.4592
8	9.0	-525.5984	17.3938	33.2525	19.6811	18.7403	4.3392	0.0	328.8692	-248.3071	-249.2255	0.0	-5.9594	-358.5072	-361.928
8	10.0	-520.9785	13.8215	32.1846	12.2243	17.984	4.2862	0.0	330.1485	-246.127	-245.7134	0.0	-6.4383	-362.4811000000001	-367.18090000000007
8	11.0	-542.7538	16.0359	37.9107	9.1325	22.649	4.3994	0.0	345.5128	-247.9309	-248.5736	0.0	-5.9853	-361.6723999999999	-365.42909999999995
8	12.0	-530.6467	16.288	48.1412	13.5722	21.1567	4.1307	0.0	331.8284	-248.1785	-246.8966	0.0	-7.1995	-349.6256	-355.0382000000001
8	13.0	-530.0347	15.4824	33.5862	14.6457	18.9699	4.2399	0.0	335.7528	-244.9695	-246.2935	0.0	-7.3543	-361.00560000000013	-363.9215000000001
8	14.0	-523.5299	16.9797	34.6576	12.6092	20.1431	4.3337	0.0	327.9411	-250.58	-250.3832	0.0	-5.7939	-363.0426	-367.5731
8	15.0	-523.8868	17.319	40.9029	12.3203	22.2889	4.0333	0.0	323.2252	-242.8729	-243.4575	0.0	-8.4512	-355.70589999999993	-359.15459999999996
8	16.0	-541.8571	14.0416	38.6629	10.2213	18.6809	4.3788	0.0	356.2624	-257.6215	-257.7024	0.0	-5.1012	-362.4127999999999	-366.7106999999999
8	17.0	-536.8546	16.5809	43.2893	10.7501	17.8676	4.4056	0.0	347.4447	-254.0083	-254.1316	0.0	-6.2722	-356.92019999999997	-361.2025
8	18.0	-519.8293	15.6116	42.3565	10.3696	19.1739	4.338	0.0	334.9937	-256.5357	-256.5175	0.0	-6.6461	-356.14959999999996	-360.5058
8	19.0	-530.2532	16.2118	31.1351	15.7897	20.2689	4.3198	0.0	331.7954	-245.6232	-246.4044	0.0	-7.183	-364.31989999999996	-367.8585
8	20.0	-532.6998	14.6489	36.1931	13.2026	26.059	4.4339	0.0	338.5496	-250.5302	-250.7813	0.0	-4.9506	-355.3445999999999	-359.52739999999994
8	21.0	-513.9349	16.1659	32.5607	12.0801	21.6011	4.3769	0.0	318.8375	-244.9426	-245.4392	0.0	-5.7024	-359.4543	-363.3346
8	22.0	-520.6089	16.1338	32.6312	11.2983	22.7138	4.4219	0.0	325.2031	-248.7991	-247.5776	0.0	-6.8392	-362.6235999999999	-368.26699999999994
8	23.0	-514.6314	15.1611	31.1345	14.3354	17.4512	4.4002	0.0	315.4816	-243.5975	-244.1185	0.0	-5.5511	-366.337	-370.21619999999996
8	24.0	-520.5835	18.7696	36.4088	9.4441	20.5133	4.3306	0.0	321.8335	-243.3194	-244.2172	0.0	-6.9651	-360.4658999999999	-363.89869999999996
8	25.0	-523.3792	17.6751	34.7782	11.7638	20.7166	4.286	0.0	330.3836	-250.2485	-250.9744	0.0	-7.588	-362.3383	-365.89840000000004
8	26.0	-518.5488	14.3725	38.7298	14.7641	18.4288	4.3492	0.0	323.1355	-250.8486	-250.7871	0.0	-7.9307	-363.48670000000004	-367.8974
8	27.0	-515.4043	17.2951	30.4467	16.3548	20.917	4.3144	0.0	316.0438	-242.6137	-243.1507	0.0	-7.3641	-360.54730000000006	-364.3247000000001
8	28.0	-523.2578	17.7356	43.2743	13.2296	19.4209	4.1113	0.0	315.5227	-237.4417	-237.5367	0.0	-7.4359	-354.93600000000004	-358.95230000000004
8	29.0	-527.1761	14.9368	34.5866	10.0756	18.503	4.3231	0.0	328.9182	-248.8472	-249.0749	0.0	-7.194	-372.1017000000001	-376.1971000000001
8	30.0	-541.3939	15.7334	34.0051	17.2676	16.1263	4.3805	0.0	347.6405	-251.6215	-251.709	0.0	-6.4339	-364.3834000000001	-368.6764000000001
8	31.0	-524.7724	17.6134	37.7834	10.4468	15.1467	4.293	0.0	331.8407	-250.2732	-251.0942	0.0	-2.2264	-360.9689999999999	-364.4409999999999
8	32.0	-532.9461	16.1623	39.6911	14.7862	18.9602	4.2966	0.0	337.7578	-251.5999	-251.8407	0.0	-5.3506	-358.4832	-362.53900000000004
8	33.0	-524.8257	15.8734	36.7133	21.5852	21.1785	4.2199	0.0	322.6754	-245.3717	-246.4249	0.0	-8.1218	-357.1267	-360.2934
8	34.0	-531.9862	15.673	36.9718	15.0809	18.161	4.2601	0.0	343.0422	-255.2271	-255.6649	0.0	-5.0534	-359.51550000000003	-363.3378000000001
8	35.0	-529.0692	16.8503	40.8798	13.0854	12.9615	4.3141	0.0	336.7809	-255.2437	-253.9422	0.0	-5.789	-363.9284000000001	-369.5440000000001
8	36.0	-526.3884	16.6226	40.4321	8.8182	20.9334	4.2491	0.0	336.9689	-250.6787	-251.3338	0.0	-8.0233	-357.72120000000007	-361.31520000000006
8	37.0	-541.8786	17.048	36.8501	15.6734	23.3664	4.3668	0.0	346.285	-249.7571	-248.9395	0.0	-7.3305	-354.55889999999994	-359.7433
8	38.0	-531.1424	17.7277	33.7213	14.1728	14.3381	4.2712	0.0	337.9777	-248.5707	-250.0605	0.0	-4.4797	-363.47379999999987	-366.25519999999995
8	39.0	-541.1994	15.0729	34.5521	17.4089	25.9968	4.1592	0.0	351.9625	-255.4764	-256.7228	0.0	-9.4582	-358.22799999999995	-361.14079999999996
8	40.0	-529.7129	15.0011	30.149	16.1741	27.6801	3.9886	0.0	327.5716	-240.1939	-240.6113	0.0	-9.2262	-358.9859000000001	-362.5571000000001
9	1.0	-523.7196	13.8906	30.8035	16.5615	18.628	4.2062	0.0	324.4137	-241.9757	-241.782	0.0	-6.4002	-363.3983	-367.7982
9	2.0	-524.4191	13.7316	34.6267	17.5453	16.5324	4.4303	0.0	333.3616	-252.3547	-251.8641	0.0	-5.0855	-361.1408	-366.0617
9	3.0	-539.4184	17.4754	33.8837	14.4612	22.1919	4.43	0.0	347.3003	-249.4803	-248.9041	0.0	-5.6687	-354.24870000000004	-359.2549
9	4.0	-535.497	15.5905	32.2968	15.4946	21.6864	4.4123	0.0	348.5626	-256.9913	-256.6795	0.0	-4.1501	-358.2834	-363.0075
9	5.0	-526.2014	16.9821	31.4958	16.6562	24.1331	4.3509	0.0	329.3814	-246.4732	-247.3609	0.0	-6.3956	-356.95840000000004	-360.4216
9	6.0	-520.3259	15.5397	34.6089	9.0668	21.4224	4.3564	0.0	327.3776	-248.6817	-247.455	0.0	-4.5401	-359.9492000000001	-365.5323000000001
9	7.0	-528.7221	17.1344	30.3049	15.6415	23.0987	4.3779	0.0	334.8678	-252.2702	-251.6437	0.0	-4.2292	-359.1697999999999	-364.1741999999999
9	8.0	-533.3867	14.6157	35.9913	12.0096	20.3853	4.3077	0.0	344.2453	-256.6934	-254.7441	0.0	-4.1286	-360.7045000000001	-366.9615000000001
9	9.0	-538.6577	12.8931	35.6925	18.0148	23.7918	4.4113	0.0	360.973	-268.0901	-266.0055	0.0	-6.8555	-355.7421999999999	-362.2380999999999
9	10.0	-522.19	16.1886	31.6617	14.7905	18.2881	4.0473	0.0	318.7098	-235.3159	-233.9338	0.0	-8.6021	-361.03990000000005	-366.4693000000001
9	11.0	-529.2992	17.2335	33.4548	13.4922	19.6193	4.2733	0.0	343.4672	-252.9303	-254.3179	0.0	-6.4874	-358.56419999999997	-361.44989999999996
9	12.0	-528.3489	16.0482	33.2403	14.611	20.5249	4.3436	0.0	329.397	-243.4257	-244.0994	0.0	-5.2632	-359.54650000000004	-363.2164
9	13.0	-518.6184	14.929	28.214	11.2361	19.9712	4.3732	0.0	324.827	-250.3912	-249.7303	0.0	-3.5346	-368.33279999999996	-373.3669
9	14.0	-532.5814	17.685	40.7553	19.4541	22.5914	4.2849	0.0	336.7272	-251.0554	-250.9618	0.0	-7.2362	-349.2815000000001	-353.6600000000001
9	15.0	-508.792	15.8092	34.4783	12.0812	22.5098	4.3502	0.0	317.2416	-251.4154	-252.2034	0.0	-6.9781	-361.50319999999994	-365.0654
